year,round,circuit,driver,team,grid,position,won,points,laps,status
2021,19,interlagos,perez,red_bull,4,4,0,13.0,71,Finished
2021,19,interlagos,leclerc,ferrari,6,5,0,10.0,71,Finished
2021,19,interlagos,sainz,ferrari,3,6,0,8.0,71,Finished
2021,19,interlagos,gasly,alphatauri,7,7,0,6.0,70,+1 Lap
2021,19,interlagos,ocon,alpine,8,8,0,4.0,70,+1 Lap
2021,19,interlagos,alonso,alpine,12,9,0,2.0,70,+1 Lap
2021,19,interlagos,norris,mclaren,5,10,0,1.0,70,+1 Lap
2021,19,interlagos,vettel,aston_martin,9,11,0,0.0,70,+1 Lap
2021,19,interlagos,raikkonen,alfa,0,12,0,0.0,70,+1 Lap
2021,19,interlagos,russell,williams,17,13,0,0.0,70,+1 Lap
2021,19,interlagos,giovinazzi,alfa,13,14,0,0.0,70,+1 Lap
2021,19,interlagos,tsunoda,alphatauri,15,15,0,0.0,70,+1 Lap
2021,19,interlagos,latifi,williams,16,16,0,0.0,70,+1 Lap
2021,19,interlagos,mazepin,haas,19,17,0,0.0,69,+2 Laps
2021,19,interlagos,mick_schumacher,haas,18,18,0,0.0,69,+2 Laps
2021,19,interlagos,ricciardo,mclaren,11,19,0,0.0,49,Power loss
2021,19,interlagos,stroll,aston_martin,14,20,0,0.0,47,Collision damage
2021,20,losail,hamilton,mercedes,1,1,1,25.0,57,Finished
2021,20,losail,max_verstappen,red_bull,7,2,0,19.0,57,Finished
2021,20,losail,alonso,alpine,3,3,0,15.0,57,Finished
2021,20,losail,perez,red_bull,11,4,0,12.0,57,Finished
2021,20,losail,ocon,alpine,9,5,0,10.0,57,Finished
2021,20,losail,stroll,aston_martin,12,6,0,8.0,57,Finished
2021,20,losail,sainz,ferrari,5,7,0,6.0,57,Finished
2021,20,losail,leclerc,ferrari,13,8,0,4.0,57,Finished
2021,20,losail,norris,mclaren,4,9,0,2.0,56,+1 Lap
2021,20,losail,vettel,aston_martin,10,10,0,1.0,56,+1 Lap
2021,20,losail,gasly,alphatauri,2,11,0,0.0,56,+1 Lap
2021,20,losail,ricciardo,mclaren,14,12,0,0.0,56,+1 Lap
2021,20,losail,tsunoda,alphatauri,8,13,0,0.0,56,+1 Lap
2021,20,losail,raikkonen,alfa,16,14,0,0.0,56,+1 Lap
2021,20,losail,giovinazzi,alfa,18,15,0,0.0,56,+1 Lap
2021,20,losail,mick_schumacher,haas,19,16,0,0.0,56,+1 Lap
2021,20,losail,russell,williams,15,17,0,0.0,55,+2 Laps
2021,20,losail,mazepin,haas,20,18,0,0.0,55,+2 Laps
2021,20,losail,latifi,williams,17,19,0,0.0,50,Puncture
2021,20,losail,bottas,mercedes,6,20,0,0.0,48,Damage
2021,21,jeddah,hamilton,mercedes,1,1,1,26.0,50,Finished
2021,21,jeddah,max_verstappen,red_bull,3,2,0,18.0,50,Finished
2021,21,jeddah,bottas,mercedes,2,3,0,15.0,50,Finished
2021,21,jeddah,ocon,alpine,9,4,0,12.0,50,Finished
2021,21,jeddah,ricciardo,mclaren,11,5,0,10.0,50,Finished
2021,21,jeddah,gasly,alphatauri,6,6,0,8.0,50,Finished
2021,21,jeddah,leclerc,ferrari,4,7,0,6.0,50,Finished
2021,21,jeddah,sainz,ferrari,15,8,0,4.0,50,Finished
2021,21,jeddah,giovinazzi,alfa,10,9,0,2.0,50,Finished
2021,21,jeddah,norris,mclaren,7,10,0,1.0,50,Finished
2021,21,jeddah,stroll,aston_martin,18,11,0,0.0,50,Finished
2021,21,jeddah,latifi,williams,16,12,0,0.0,50,Finished
2021,21,jeddah,alonso,alpine,13,13,0,0.0,49,+1 Lap
2021,21,jeddah,tsunoda,alphatauri,8,14,0,0.0,49,+1 Lap
2021,21,jeddah,raikkonen,alfa,12,15,0,0.0,49,+1 Lap
2021,21,jeddah,vettel,aston_martin,17,16,0,0.0,44,Collision damage
2021,21,jeddah,perez,red_bull,5,17,0,0.0,14,Collision
2021,21,jeddah,mazepin,haas,20,18,0,0.0,14,Collision
2021,21,jeddah,russell,williams,14,19,0,0.0,14,Collision
2021,21,jeddah,mick_schumacher,haas,19,20,0,0.0,8,Accident
2021,22,yas_marina,max_verstappen,red_bull,1,1,1,26.0,58,Finished
2021,22,yas_marina,hamilton,mercedes,2,2,0,18.0,58,Finished
2021,22,yas_marina,sainz,ferrari,5,3,0,15.0,58,Finished
2021,22,yas_marina,tsunoda,alphatauri,8,4,0,12.0,58,Finished
2021,22,yas_marina,gasly,alphatauri,12,5,0,10.0,58,Finished
2021,22,yas_marina,bottas,mercedes,6,6,0,8.0,58,Finished
2021,22,yas_marina,norris,mclaren,3,7,0,6.0,58,Finished
2021,22,yas_marina,alonso,alpine,11,8,0,4.0,58,Finished
2021,22,yas_marina,ocon,alpine,9,9,0,2.0,58,Finished
2021,22,yas_marina,leclerc,ferrari,7,10,0,1.0,58,Finished
2021,22,yas_marina,vettel,aston_martin,15,11,0,0.0,58,Finished
2021,22,yas_marina,ricciardo,mclaren,10,12,0,0.0,57,+1 Lap
2021,22,yas_marina,stroll,aston_martin,13,13,0,0.0,57,+1 Lap
2021,22,yas_marina,mick_schumacher,haas,19,14,0,0.0,57,+1 Lap
2021,22,yas_marina,perez,red_bull,4,15,0,0.0,55,Engine
2021,22,yas_marina,latifi,williams,16,16,0,0.0,50,Accident
2021,22,yas_marina,giovinazzi,alfa,14,17,0,0.0,33,Gearbox
2021,22,yas_marina,russell,williams,17,18,0,0.0,26,Gearbox
2021,22,yas_marina,raikkonen,alfa,18,19,0,0.0,25,Brakes
2021,22,yas_marina,mazepin,haas,20,20,0,0.0,0,Illness
2022,1,bahrain,leclerc,ferrari,1,1,1,26.0,57,Finished
2022,1,bahrain,sainz,ferrari,3,2,0,18.0,57,Finished
2022,1,bahrain,hamilton,mercedes,5,3,0,15.0,57,Finished
2022,1,bahrain,russell,mercedes,9,4,0,12.0,57,Finished
2022,1,bahrain,kevin_magnussen,haas,7,5,0,10.0,57,Finished
2022,1,bahrain,bottas,alfa,6,6,0,8.0,57,Finished
2022,1,bahrain,ocon,alpine,11,7,0,6.0,57,Finished
2022,1,bahrain,tsunoda,alphatauri,16,8,0,4.0,57,Finished
2022,1,bahrain,alonso,alpine,8,9,0,2.0,57,Finished
2022,1,bahrain,zhou,alfa,15,10,0,1.0,57,Finished
2022,1,bahrain,mick_schumacher,haas,12,11,0,0.0,57,Finished
2022,1,bahrain,stroll,aston_martin,19,12,0,0.0,57,Finished
2022,1,bahrain,albon,williams,14,13,0,0.0,57,Finished
2022,1,bahrain,ricciardo,mclaren,18,14,0,0.0,57,Finished
2022,1,bahrain,norris,mclaren,13,15,0,0.0,57,Finished
2022,1,bahrain,latifi,williams,20,16,0,0.0,57,Finished
2022,1,bahrain,hulkenberg,aston_martin,17,17,0,0.0,57,Finished
2022,1,bahrain,perez,red_bull,4,18,0,0.0,56,Fuel pressure
2022,1,bahrain,max_verstappen,red_bull,2,19,0,0.0,54,Fuel pressure
2022,1,bahrain,gasly,alphatauri,10,20,0,0.0,44,Power Unit
2022,2,jeddah,max_verstappen,red_bull,4,1,1,25.0,50,Finished
2022,2,jeddah,leclerc,ferrari,2,2,0,19.0,50,Finished
2022,2,jeddah,sainz,ferrari,3,3,0,15.0,50,Finished
2022,2,jeddah,perez,red_bull,1,4,0,12.0,50,Finished
2022,2,jeddah,russell,mercedes,6,5,0,10.0,50,Finished
2022,2,jeddah,ocon,alpine,5,6,0,8.0,50,Finished
2022,2,jeddah,norris,mclaren,11,7,0,6.0,50,Finished
2022,2,jeddah,gasly,alphatauri,9,8,0,4.0,50,Finished
2022,2,jeddah,kevin_magnussen,haas,10,9,0,2.0,50,Finished
2022,2,jeddah,hamilton,mercedes,15,10,0,1.0,50,Finished
2022,2,jeddah,zhou,alfa,12,11,0,0.0,50,Finished
2022,2,jeddah,hulkenberg,aston_martin,17,12,0,0.0,50,Finished
2022,2,jeddah,stroll,aston_martin,13,13,0,0.0,49,+1 Lap
2022,2,jeddah,albon,williams,16,14,0,0.0,47,Collision damage
2022,2,jeddah,bottas,alfa,8,15,0,0.0,36,Cooling system
2022,2,jeddah,alonso,alpine,7,16,0,0.0,35,Water pump
2022,2,jeddah,ricciardo,mclaren,14,17,0,0.0,35,Gearbox
2022,2,jeddah,latifi,williams,18,18,0,0.0,14,Accident
2022,2,jeddah,tsunoda,alphatauri,19,19,0,0.0,0,Power Unit
2022,2,jeddah,mick_schumacher,haas,0,20,0,0.0,0,Withdrew
2022,3,albert_park,leclerc,ferrari,1,1,1,26.0,58,Finished
2022,3,albert_park,perez,red_bull,3,2,0,18.0,58,Finished
2022,3,albert_park,russell,mercedes,6,3,0,15.0,58,Finished
2022,3,albert_park,hamilton,mercedes,5,4,0,12.0,58,Finished
2022,3,albert_park,norris,mclaren,4,5,0,10.0,58,Finished
2022,3,albert_park,ricciardo,mclaren,7,6,0,8.0,58,Finished
2022,3,albert_park,ocon,alpine,8,7,0,6.0,58,Finished
2022,3,albert_park,bottas,alfa,12,8,0,4.0,58,Finished
2022,3,albert_park,gasly,alphatauri,11,9,0,2.0,58,Finished
2022,3,albert_park,albon,williams,20,10,0,1.0,58,Finished
2022,3,albert_park,zhou,alfa,14,11,0,0.0,58,Finished
2022,3,albert_park,stroll,aston_martin,19,12,0,0.0,58,Finished
2022,3,albert_park,mick_schumacher,haas,15,13,0,0.0,57,+1 Lap
2022,3,albert_park,kevin_magnussen,haas,16,14,0,0.0,57,+1 Lap
2022,3,albert_park,tsunoda,alphatauri,13,15,0,0.0,57,+1 Lap
2022,3,albert_park,latifi,williams,18,16,0,0.0,57,+1 Lap
2022,3,albert_park,alonso,alpine,10,17,0,0.0,57,+1 Lap
2022,3,albert_park,max_verstappen,red_bull,2,18,0,0.0,38,Fuel leak
2022,3,albert_park,vettel,aston_martin,17,19,0,0.0,22,Accident
2022,3,albert_park,sainz,ferrari,9,20,0,0.0,1,Spun off
2022,4,imola,max_verstappen,red_bull,1,1,1,26.0,63,Finished
2022,4,imola,perez,red_bull,3,2,0,18.0,63,Finished
2022,4,imola,norris,mclaren,5,3,0,15.0,63,Finished
2022,4,imola,russell,mercedes,11,4,0,12.0,63,Finished
2022,4,imola,bottas,alfa,7,5,0,10.0,63,Finished
2022,4,imola,leclerc,ferrari,2,6,0,8.0,63,Finished
2022,4,imola,tsunoda,alphatauri,12,7,0,6.0,63,Finished
2022,4,imola,vettel,aston_martin,13,8,0,4.0,63,Finished
2022,4,imola,kevin_magnussen,haas,8,9,0,2.0,63,Finished
2022,4,imola,stroll,aston_martin,15,10,0,1.0,62,+1 Lap
2022,4,imola,albon,williams,18,11,0,0.0,62,+1 Lap
2022,4,imola,gasly,alphatauri,17,12,0,0.0,62,+1 Lap
2022,4,imola,hamilton,mercedes,14,13,0,0.0,62,+1 Lap
2022,4,imola,ocon,alpine,16,14,0,0.0,62,+1 Lap
2022,4,imola,zhou,alfa,0,15,0,0.0,62,+1 Lap
2022,4,imola,latifi,williams,19,16,0,0.0,62,+1 Lap
2022,4,imola,mick_schumacher,haas,10,17,0,0.0,62,+1 Lap
2022,4,imola,ricciardo,mclaren,6,18,0,0.0,62,+1 Lap
2022,4,imola,alonso,alpine,9,19,0,0.0,6,Collision damage
2022,4,imola,sainz,ferrari,4,20,0,0.0,0,Collision
2022,5,miami,max_verstappen,red_bull,3,1,1,26.0,57,Finished
2022,5,miami,leclerc,ferrari,1,2,0,18.0,57,Finished
2022,5,miami,sainz,ferrari,2,3,0,15.0,57,Finished
2022,5,miami,perez,red_bull,4,4,0,12.0,57,Finished
2022,5,miami,russell,mercedes,12,5,0,10.0,57,Finished
2022,5,miami,hamilton,mercedes,6,6,0,8.0,57,Finished
2022,5,miami,bottas,alfa,5,7,0,6.0,57,Finished
2022,5,miami,ocon,alpine,20,8,0,4.0,57,Finished
2022,5,miami,albon,williams,18,9,0,2.0,57,Finished
2022,5,miami,stroll,aston_martin,0,10,0,1.0,57,Finished
2022,5,miami,alonso,alpine,11,11,0,0.0,57,Finished
2022,5,miami,tsunoda,alphatauri,9,12,0,0.0,57,Finished
2022,5,miami,ricciardo,mclaren,14,13,0,0.0,57,Finished
2022,5,miami,latifi,williams,19,14,0,0.0,57,Finished
2022,5,miami,mick_schumacher,haas,15,15,0,0.0,57,Finished
2022,5,miami,kevin_magnussen,haas,16,16,0,0.0,56,Front wing
2022,5,miami,vettel,aston_martin,0,17,0,0.0,54,Collision
2022,5,miami,gasly,alphatauri,7,18,0,0.0,45,Suspension
2022,5,miami,norris,mclaren,8,19,0,0.0,39,Collision
2022,5,miami,zhou,alfa,17,20,0,0.0,6,Water leak
2022,6,catalunya,max_verstappen,red_bull,2,1,1,25.0,66,Finished
2022,6,catalunya,perez,red_bull,5,2,0,19.0,66,Finished
2022,6,catalunya,russell,mercedes,4,3,0,15.0,66,Finished
2022,6,catalunya,sainz,ferrari,3,4,0,12.0,66,Finished
2022,6,catalunya,hamilton,mercedes,6,5,0,10.0,66,Finished
2022,6,catalunya,bottas,alfa,7,6,0,8.0,66,Finished
2022,6,catalunya,ocon,alpine,12,7,0,6.0,66,Finished
2022,6,catalunya,norris,mclaren,11,8,0,4.0,66,Finished
2022,6,catalunya,alonso,alpine,20,9,0,2.0,65,+1 Lap
2022,6,catalunya,tsunoda,alphatauri,13,10,0,1.0,65,+1 Lap
2022,6,catalunya,vettel,aston_martin,16,11,0,0.0,65,+1 Lap
2022,6,catalunya,ricciardo,mclaren,9,12,0,0.0,65,+1 Lap
2022,6,catalunya,gasly,alphatauri,14,13,0,0.0,65,+1 Lap
2022,6,catalunya,mick_schumacher,haas,10,14,0,0.0,65,+1 Lap
2022,6,catalunya,stroll,aston_martin,17,15,0,0.0,65,+1 Lap
2022,6,catalunya,latifi,williams,19,16,0,0.0,64,+2 Laps
2022,6,catalunya,kevin_magnussen,haas,8,17,0,0.0,64,+2 Laps
2022,6,catalunya,albon,williams,18,18,0,0.0,64,+2 Laps
2022,6,catalunya,zhou,alfa,15,19,0,0.0,28,Power loss
2022,6,catalunya,leclerc,ferrari,1,20,0,0.0,27,Turbo
2022,7,monaco,perez,red_bull,3,1,1,25.0,64,Finished
2022,7,monaco,sainz,ferrari,2,2,0,18.0,64,Finished
2022,7,monaco,max_verstappen,red_bull,4,3,0,15.0,64,Finished
2022,7,monaco,leclerc,ferrari,1,4,0,12.0,64,Finished
2022,7,monaco,russell,mercedes,6,5,0,10.0,64,Finished
2022,7,monaco,norris,mclaren,5,6,0,9.0,64,Finished
2022,7,monaco,alonso,alpine,7,7,0,6.0,64,Finished
2022,7,monaco,hamilton,mercedes,8,8,0,4.0,64,Finished
2022,7,monaco,bottas,alfa,12,9,0,2.0,64,Finished
2022,7,monaco,vettel,aston_martin,9,10,0,1.0,64,Finished
2022,7,monaco,gasly,alphatauri,17,11,0,0.0,64,Finished
2022,7,monaco,ocon,alpine,10,12,0,0.0,64,Finished
2022,7,monaco,ricciardo,mclaren,14,13,0,0.0,64,Finished
2022,7,monaco,stroll,aston_martin,18,14,0,0.0,64,Finished
2022,7,monaco,latifi,williams,19,15,0,0.0,63,+1 Lap
2022,7,monaco,zhou,alfa,20,16,0,0.0,63,+1 Lap
2022,7,monaco,tsunoda,alphatauri,11,17,0,0.0,63,+1 Lap
2022,7,monaco,albon,williams,16,18,0,0.0,48,Mechanical
2022,7,monaco,mick_schumacher,haas,15,19,0,0.0,24,Accident
2022,7,monaco,kevin_magnussen,haas,13,20,0,0.0,19,Water pressure
2022,8,baku,max_verstappen,red_bull,3,1,1,25.0,51,Finished
2022,8,baku,perez,red_bull,2,2,0,19.0,51,Finished
2022,8,baku,russell,mercedes,5,3,0,15.0,51,Finished
2022,8,baku,hamilton,mercedes,7,4,0,12.0,51,Finished
2022,8,baku,gasly,alphatauri,6,5,0,10.0,51,Finished
2022,8,baku,vettel,aston_martin,9,6,0,8.0,51,Finished
2022,8,baku,alonso,alpine,10,7,0,6.0,51,Finished
2022,8,baku,ricciardo,mclaren,12,8,0,4.0,51,Finished
2022,8,baku,norris,mclaren,11,9,0,2.0,51,Finished
2022,8,baku,ocon,alpine,13,10,0,1.0,51,Finished
2022,8,baku,bottas,alfa,15,11,0,0.0,50,+1 Lap
2022,8,baku,albon,williams,17,12,0,0.0,50,+1 Lap
2022,8,baku,tsunoda,alphatauri,8,13,0,0.0,50,+1 Lap
2022,8,baku,mick_schumacher,haas,20,14,0,0.0,50,+1 Lap
2022,8,baku,latifi,williams,18,15,0,0.0,50,+1 Lap
2022,8,baku,stroll,aston_martin,19,16,0,0.0,46,Vibrations
2022,8,baku,kevin_magnussen,haas,16,17,0,0.0,31,Power Unit
2022,8,baku,zhou,alfa,14,18,0,0.0,23,Hydraulics
2022,8,baku,leclerc,ferrari,1,19,0,0.0,21,Power Unit
2022,8,baku,sainz,ferrari,4,20,0,0.0,8,Hydraulics
2022,9,villeneuve,max_verstappen,red_bull,1,1,1,25.0,70,Finished
2022,9,villeneuve,sainz,ferrari,3,2,0,19.0,70,Finished
2022,9,villeneuve,hamilton,mercedes,4,3,0,15.0,70,Finished
2022,9,villeneuve,russell,mercedes,8,4,0,12.0,70,Finished
2022,9,villeneuve,leclerc,ferrari,19,5,0,10.0,70,Finished
2022,9,villeneuve,ocon,alpine,7,6,0,8.0,70,Finished
2022,9,villeneuve,bottas,alfa,11,7,0,6.0,70,Finished
2022,9,villeneuve,zhou,alfa,10,8,0,4.0,70,Finished
2022,9,villeneuve,alonso,alpine,2,9,0,2.0,70,Finished
2022,9,villeneuve,stroll,aston_martin,17,10,0,1.0,70,Finished
2022,9,villeneuve,ricciardo,mclaren,9,11,0,0.0,70,Finished
2022,9,villeneuve,vettel,aston_martin,16,12,0,0.0,70,Finished
2022,9,villeneuve,albon,williams,12,13,0,0.0,70,Finished
2022,9,villeneuve,gasly,alphatauri,15,14,0,0.0,70,Finished
2022,9,villeneuve,norris,mclaren,14,15,0,0.0,70,Finished
2022,9,villeneuve,latifi,williams,18,16,0,0.0,70,Finished
2022,9,villeneuve,kevin_magnussen,haas,5,17,0,0.0,70,Finished
2022,9,villeneuve,tsunoda,alphatauri,20,18,0,0.0,47,Accident
2022,9,villeneuve,mick_schumacher,haas,6,19,0,0.0,18,Engine
2022,9,villeneuve,perez,red_bull,13,20,0,0.0,7,Gearbox
2022,10,silverstone,sainz,ferrari,1,1,1,25.0,52,Finished
2022,10,silverstone,perez,red_bull,4,2,0,18.0,52,Finished
2022,10,silverstone,hamilton,mercedes,5,3,0,16.0,52,Finished
2022,10,silverstone,leclerc,ferrari,3,4,0,12.0,52,Finished
2022,10,silverstone,alonso,alpine,7,5,0,10.0,52,Finished
2022,10,silverstone,norris,mclaren,6,6,0,8.0,52,Finished
2022,10,silverstone,max_verstappen,red_bull,2,7,0,6.0,52,Finished
2022,10,silverstone,mick_schumacher,haas,19,8,0,4.0,52,Finished
2022,10,silverstone,vettel,aston_martin,18,9,0,2.0,52,Finished
2022,10,silverstone,kevin_magnussen,haas,17,10,0,1.0,52,Finished
2022,10,silverstone,stroll,aston_martin,20,11,0,0.0,52,Finished
2022,10,silverstone,latifi,williams,10,12,0,0.0,52,Finished
2022,10,silverstone,ricciardo,mclaren,14,13,0,0.0,52,Finished
2022,10,silverstone,tsunoda,alphatauri,13,14,0,0.0,52,Finished
2022,10,silverstone,ocon,alpine,15,15,0,0.0,37,Fuel pump
2022,10,silverstone,gasly,alphatauri,11,16,0,0.0,26,Collision damage
2022,10,silverstone,bottas,alfa,12,17,0,0.0,20,Gearbox
2022,10,silverstone,russell,mercedes,8,18,0,0.0,0,Collision
2022,10,silverstone,zhou,alfa,9,19,0,0.0,0,Collision
2022,10,silverstone,albon,williams,16,20,0,0.0,0,Collision
2022,11,red_bull_ring,leclerc,ferrari,2,1,1,25.0,71,Finished
2022,11,red_bull_ring,max_verstappen,red_bull,1,2,0,19.0,71,Finished
2022,11,red_bull_ring,hamilton,mercedes,8,3,0,15.0,71,Finished
2022,11,red_bull_ring,russell,mercedes,4,4,0,12.0,71,Finished
2022,11,red_bull_ring,ocon,alpine,6,5,0,10.0,71,Finished
2022,11,red_bull_ring,mick_schumacher,haas,9,6,0,8.0,70,+1 Lap
2022,11,red_bull_ring,norris,mclaren,10,7,0,6.0,70,+1 Lap
2022,11,red_bull_ring,kevin_magnussen,haas,7,8,0,4.0,70,+1 Lap
2022,11,red_bull_ring,ricciardo,mclaren,11,9,0,2.0,70,+1 Lap
2022,11,red_bull_ring,alonso,alpine,19,10,0,1.0,70,+1 Lap
2022,11,red_bull_ring,bottas,alfa,0,11,0,0.0,70,+1 Lap
2022,11,red_bull_ring,albon,williams,15,12,0,0.0,70,+1 Lap
2022,11,red_bull_ring,stroll,aston_martin,12,13,0,0.0,70,+1 Lap
2022,11,red_bull_ring,zhou,alfa,13,14,0,0.0,70,+1 Lap
2022,11,red_bull_ring,gasly,alphatauri,14,15,0,0.0,70,+1 Lap
2022,11,red_bull_ring,tsunoda,alphatauri,16,16,0,0.0,70,+1 Lap
2022,11,red_bull_ring,vettel,aston_martin,18,17,0,0.0,70,+1 Lap
2022,11,red_bull_ring,sainz,ferrari,3,18,0,0.0,56,Power Unit
2022,11,red_bull_ring,latifi,williams,17,19,0,0.0,48,Undertray
2022,11,red_bull_ring,perez,red_bull,5,20,0,0.0,24,Collision damage
2022,12,ricard,max_verstappen,red_bull,2,1,1,25.0,53,Finished
2022,12,ricard,hamilton,mercedes,4,2,0,18.0,53,Finished
2022,12,ricard,russell,mercedes,6,3,0,15.0,53,Finished
2022,12,ricard,perez,red_bull,3,4,0,12.0,53,Finished
2022,12,ricard,sainz,ferrari,19,5,0,11.0,53,Finished
2022,12,ricard,alonso,alpine,7,6,0,8.0,53,Finished
2022,12,ricard,norris,mclaren,5,7,0,6.0,53,Finished
2022,12,ricard,ocon,alpine,10,8,0,4.0,53,Finished
2022,12,ricard,ricciardo,mclaren,9,9,0,2.0,53,Finished
2022,12,ricard,stroll,aston_martin,15,10,0,1.0,53,Finished
2022,12,ricard,vettel,aston_martin,12,11,0,0.0,53,Finished
2022,12,ricard,gasly,alphatauri,14,12,0,0.0,53,Finished
2022,12,ricard,albon,williams,13,13,0,0.0,53,Finished
2022,12,ricard,bottas,alfa,11,14,0,0.0,53,Finished
2022,12,ricard,mick_schumacher,haas,17,15,0,0.0,53,Finished
2022,12,ricard,zhou,alfa,16,16,0,0.0,47,+6 Laps
2022,12,ricard,latifi,williams,18,17,0,0.0,40,Collision damage
2022,12,ricard,kevin_magnussen,haas,20,18,0,0.0,37,Collision damage
2022,12,ricard,leclerc,ferrari,1,19,0,0.0,17,Accident
2022,12,ricard,tsunoda,alphatauri,8,20,0,0.0,17,Undertray
2022,13,hungaroring,max_verstappen,red_bull,10,1,1,25.0,70,Finished
2022,13,hungaroring,hamilton,mercedes,7,2,0,19.0,70,Finished
2022,13,hungaroring,russell,mercedes,1,3,0,15.0,70,Finished
2022,13,hungaroring,sainz,ferrari,2,4,0,12.0,70,Finished
2022,13,hungaroring,perez,red_bull,11,5,0,10.0,70,Finished
2022,13,hungaroring,leclerc,ferrari,3,6,0,8.0,70,Finished
2022,13,hungaroring,norris,mclaren,4,7,0,6.0,70,Finished
2022,13,hungaroring,alonso,alpine,6,8,0,4.0,69,+1 Lap
2022,13,hungaroring,ocon,alpine,5,9,0,2.0,69,+1 Lap
2022,13,hungaroring,vettel,aston_martin,18,10,0,1.0,69,+1 Lap
2022,13,hungaroring,stroll,aston_martin,14,11,0,0.0,69,+1 Lap
2022,13,hungaroring,gasly,alphatauri,0,12,0,0.0,69,+1 Lap
2022,13,hungaroring,zhou,alfa,12,13,0,0.0,69,+1 Lap
2022,13,hungaroring,mick_schumacher,haas,15,14,0,0.0,69,+1 Lap
2022,13,hungaroring,ricciardo,mclaren,9,15,0,0.0,69,+1 Lap
2022,13,hungaroring,kevin_magnussen,haas,13,16,0,0.0,69,+1 Lap
2022,13,hungaroring,albon,williams,17,17,0,0.0,69,+1 Lap
2022,13,hungaroring,latifi,williams,19,18,0,0.0,69,+1 Lap
2022,13,hungaroring,tsunoda,alphatauri,16,19,0,0.0,68,+2 Laps
2022,13,hungaroring,bottas,alfa,8,20,0,0.0,65,Power Unit
2022,14,spa,max_verstappen,red_bull,14,1,1,26.0,44,Finished
2022,14,spa,perez,red_bull,2,2,0,18.0,44,Finished
2022,14,spa,sainz,ferrari,1,3,0,15.0,44,Finished
2022,14,spa,russell,mercedes,5,4,0,12.0,44,Finished
2022,14,spa,alonso,alpine,3,5,0,10.0,44,Finished
2022,14,spa,leclerc,ferrari,15,6,0,8.0,44,Finished
2022,14,spa,ocon,alpine,16,7,0,6.0,44,Finished
2022,14,spa,vettel,aston_martin,10,8,0,4.0,44,Finished
2022,14,spa,gasly,alphatauri,0,9,0,2.0,44,Finished
2022,14,spa,albon,williams,6,10,0,1.0,44,Finished
2022,14,spa,stroll,aston_martin,9,11,0,0.0,44,Finished
2022,14,spa,norris,mclaren,17,12,0,0.0,44,Finished
2022,14,spa,tsunoda,alphatauri,0,13,0,0.0,44,Finished
2022,14,spa,zhou,alfa,18,14,0,0.0,44,Finished
2022,14,spa,ricciardo,mclaren,7,15,0,0.0,44,Finished
2022,14,spa,kevin_magnussen,haas,12,16,0,0.0,43,+1 Lap
2022,14,spa,mick_schumacher,haas,19,17,0,0.0,43,+1 Lap
2022,14,spa,latifi,williams,11,18,0,0.0,43,+1 Lap
2022,14,spa,bottas,alfa,13,19,0,0.0,1,Accident
2022,14,spa,hamilton,mercedes,4,20,0,0.0,0,Collision damage
2022,15,zandvoort,max_verstappen,red_bull,1,1,1,26.0,72,Finished
2022,15,zandvoort,russell,mercedes,6,2,0,18.0,72,Finished
2022,15,zandvoort,leclerc,ferrari,2,3,0,15.0,72,Finished
2022,15,zandvoort,hamilton,mercedes,4,4,0,12.0,72,Finished
2022,15,zandvoort,perez,red_bull,5,5,0,10.0,72,Finished
2022,15,zandvoort,alonso,alpine,13,6,0,8.0,72,Finished
2022,15,zandvoort,norris,mclaren,7,7,0,6.0,72,Finished
2022,15,zandvoort,sainz,ferrari,3,8,0,4.0,72,Finished
2022,15,zandvoort,ocon,alpine,12,9,0,2.0,72,Finished
2022,15,zandvoort,stroll,aston_martin,10,10,0,1.0,72,Finished
2022,15,zandvoort,gasly,alphatauri,11,11,0,0.0,72,Finished
2022,15,zandvoort,albon,williams,15,12,0,0.0,72,Finished
2022,15,zandvoort,mick_schumacher,haas,8,13,0,0.0,72,Finished
2022,15,zandvoort,vettel,aston_martin,19,14,0,0.0,72,Finished
2022,15,zandvoort,kevin_magnussen,haas,18,15,0,0.0,72,Finished
2022,15,zandvoort,zhou,alfa,14,16,0,0.0,72,Finished
2022,15,zandvoort,ricciardo,mclaren,17,17,0,0.0,72,Finished
2022,15,zandvoort,latifi,williams,20,18,0,0.0,71,+1 Lap
2022,15,zandvoort,bottas,alfa,16,19,0,0.0,53,Engine
2022,15,zandvoort,tsunoda,alphatauri,9,20,0,0.0,43,Differential
2022,16,monza,max_verstappen,red_bull,7,1,1,25.0,53,Finished
2022,16,monza,leclerc,ferrari,1,2,0,18.0,53,Finished
2022,16,monza,russell,mercedes,2,3,0,15.0,53,Finished
2022,16,monza,sainz,ferrari,18,4,0,12.0,53,Finished
2022,16,monza,hamilton,mercedes,19,5,0,10.0,53,Finished
2022,16,monza,perez,red_bull,13,6,0,9.0,53,Finished
2022,16,monza,norris,mclaren,3,7,0,6.0,53,Finished
2022,16,monza,gasly,alphatauri,5,8,0,4.0,53,Finished
2022,16,monza,de_vries,williams,8,9,0,2.0,53,Finished
2022,16,monza,zhou,alfa,9,10,0,1.0,53,Finished
2022,16,monza,ocon,alpine,14,11,0,0.0,53,Finished
2022,16,monza,mick_schumacher,haas,17,12,0,0.0,53,Finished
